publication_date,report_date,country,province,health_zone,confirmed_cases,probable_cases,confirmed_deaths,total_cases,total_deaths,total_suspected_cases,new_deaths,new_cured,total_cured,new_suspected_cases,old_suspected_cases,confirmed_cases_change,probable_cases_change,total_cases_change,confirmed_deaths_change,total_deaths_change,total_suspected_cases_change,source
2018-10-29,2018-10-28,COD,North Kivu,Oicha,2,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29oct
2018-10-29,2018-10-28,COD,Ituri,Komanda,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29oct
2018-10-29,2018-10-28,COD,Ituri,Mandima,9,2,1,11,3,2,0,0,3,2,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29oct
2018-10-29,2018-10-28,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29oct
2018-10-28,2018-10-27,COD,North Kivu,Beni,120,8,73,128,81,25,1,0,27,25,0,0,0,0,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28oct
2018-10-28,2018-10-27,COD,North Kivu,Butembo,21,2,11,23,13,9,1,0,8,9,0,1,0,1,1,1,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28oct
2018-10-28,2018-10-27,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28oct
2018-10-28,2018-10-27,COD,North Kivu,Kalunguta,2,0,1,2,1,1,0,0,1,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28oct
2018-10-28,2018-10-27,COD,North Kivu,Lubero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28oct
2018-10-28,2018-10-27,COD,North Kivu,Mabalako,71,21,46,92,67,5,0,0,29,5,0,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28oct
2018-10-28,2018-10-27,COD,North Kivu,Masereka,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28oct
2018-10-28,2018-10-27,COD,North Kivu,Musienene,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28oct
2018-10-28,2018-10-27,COD,North Kivu,Oicha,2,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28oct
2018-10-28,2018-10-27,COD,Ituri,Komanda,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28oct
2018-10-28,2018-10-27,COD,Ituri,Mandima,9,2,1,11,3,3,0,0,3,3,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28oct
2018-10-28,2018-10-27,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28oct
2018-10-27,2018-10-26,COD,North Kivu,Beni,120,8,72,128,80,26,3,3,27,26,0,7,0,7,3,3,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27oct
2018-10-27,2018-10-26,COD,North Kivu,Butembo,20,2,10,22,12,12,1,0,8,12,0,2,0,2,1,1,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27oct
2018-10-27,2018-10-26,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27oct
2018-10-27,2018-10-26,COD,North Kivu,Kalunguta,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27oct
2018-10-27,2018-10-26,COD,North Kivu,Lubero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27oct
2018-10-27,2018-10-26,COD,North Kivu,Mabalako,71,21,46,92,67,1,0,0,29,1,0,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27oct
2018-10-27,2018-10-26,COD,North Kivu,Masereka,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27oct
2018-10-27,2018-10-26,COD,North Kivu,Musienene,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27oct
2018-10-27,2018-10-26,COD,North Kivu,Oicha,2,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27oct
2018-10-27,2018-10-26,COD,Ituri,Komanda,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27oct
2018-10-27,2018-10-26,COD,Ituri,Mandima,9,2,1,11,3,2,0,0,3,2,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27oct
2018-10-27,2018-10-26,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27oct
2018-10-26,2018-10-25,COD,North Kivu,Beni,113,8,69,121,77,28,1,0,24,28,0,6,0,6,1,1,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26oct
2018-10-26,2018-10-25,COD,North Kivu,Butembo,18,2,9,20,11,8,1,0,8,8,0,0,0,0,1,1,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26oct
2018-10-26,2018-10-25,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26oct
2018-10-26,2018-10-25,COD,North Kivu,Kalunguta,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26oct
2018-10-26,2018-10-25,COD,North Kivu,Lubero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26oct
2018-10-26,2018-10-25,COD,North Kivu,Mabalako,71,21,46,92,67,5,0,0,29,5,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26oct
2018-10-26,2018-10-25,COD,North Kivu,Masereka,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26oct
2018-10-26,2018-10-25,COD,North Kivu,Musienene,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26oct
2018-10-26,2018-10-25,COD,North Kivu,Oicha,2,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26oct
2018-10-26,2018-10-25,COD,Ituri,Komanda,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26oct
2018-10-26,2018-10-25,COD,Ituri,Mandima,9,2,1,11,3,4,0,0,3,4,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26oct
2018-10-26,2018-10-25,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26oct
2018-10-25,2018-10-24,COD,North Kivu,Beni,107,8,68,115,76,26,2,1,24,26,0,3,0,3,2,2,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25oct
2018-10-25,2018-10-24,COD,North Kivu,Butembo,18,2,8,20,10,7,1,1,8,7,0,1,0,1,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25oct
2018-10-25,2018-10-24,COD,North Kivu,Goma,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25oct
2018-10-25,2018-10-24,COD,North Kivu,Kalunguta,2,0,1,2,1,1,0,0,1,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25oct
2018-10-25,2018-10-24,COD,North Kivu,Lubero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25oct
2018-10-25,2018-10-24,COD,North Kivu,Mabalako,71,21,46,92,67,5,0,0,29,5,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25oct
2018-10-25,2018-10-24,COD,North Kivu,Masereka,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25oct
2018-10-25,2018-10-24,COD,North Kivu,Musienene,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25oct
2018-10-25,2018-10-24,COD,North Kivu,Oicha,2,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25oct
2018-10-25,2018-10-24,COD,Ituri,Komanda,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25oct
2018-10-25,2018-10-24,COD,Ituri,Mandima,9,2,1,11,3,4,0,0,3,4,0,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25oct
2018-10-25,2018-10-24,COD,Ituri,Tchomia,2,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25oct
2018-10-24,2018-10-23,COD,North Kivu,Beni,104,8,66,112,74,28,2,0,23,28,0,2,0,2,2,2,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24oct
2018-10-24,2018-10-23,COD,North Kivu,Butembo,17,2,7,19,9,8,0,2,7,8,0,1,0,1,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24oct
2018-10-24,2018-10-23,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24oct
2018-10-24,2018-10-23,COD,North Kivu,Kalunguta,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24oct
2018-10-24,2018-10-23,COD,North Kivu,Lubero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24oct
2018-10-24,2018-10-23,COD,North Kivu,Mabalako,71,21,46,92,67,7,0,0,29,7,0,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24oct
2018-10-24,2018-10-23,COD,North Kivu,Masereka,4,0,1,4,1,1,0,0,0,1,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24oct
2018-10-24,2018-10-23,COD,North Kivu,Musienene,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24oct
2018-10-24,2018-10-23,COD,North Kivu,Oicha,2,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24oct
2018-10-24,2018-10-23,COD,Ituri,Komanda,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24oct
2018-10-24,2018-10-23,COD,Ituri,Mandima,9,2,1,11,3,1,0,0,3,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24oct
2018-10-24,2018-10-23,COD,Ituri,Tchomia,2,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24oct
2018-10-23,2018-10-22,COD,North Kivu,Beni,102,8,64,110,72,23,2,0,23,23,0,6,0,6,2,2,15,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23oct
2018-10-23,2018-10-22,COD,North Kivu,Butembo,16,2,7,18,9,9,0,0,5,9,0,0,0,0,0,0,7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23oct
2018-10-23,2018-10-22,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23oct
2018-10-23,2018-10-22,COD,North Kivu,Kalunguta,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23oct
2018-10-23,2018-10-22,COD,North Kivu,Lubero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23oct
2018-10-23,2018-10-22,COD,North Kivu,Mabalako,71,21,46,92,67,2,0,0,29,2,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23oct
2018-10-23,2018-10-22,COD,North Kivu,Masereka,4,0,1,4,1,2,0,0,0,2,0,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23oct
2018-10-23,2018-10-22,COD,North Kivu,Musienene,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23oct
2018-10-23,2018-10-22,COD,North Kivu,Oicha,2,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23oct
2018-10-23,2018-10-22,COD,Ituri,Komanda,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23oct
2018-10-23,2018-10-22,COD,Ituri,Mandima,9,2,1,11,3,0,0,0,3,0,0,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23oct
2018-10-23,2018-10-22,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23oct
2018-10-22,2018-10-21,COD,North Kivu,Beni,96,8,62,104,70,8,2,0,23,8,0,1,0,1,2,2,-15,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22oct
2018-10-22,2018-10-21,COD,North Kivu,Butembo,16,2,7,18,9,2,0,0,5,2,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22oct
2018-10-22,2018-10-21,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22oct
2018-10-22,2018-10-21,COD,North Kivu,Kalunguta,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22oct
2018-10-22,2018-10-21,COD,North Kivu,Lubero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22oct
2018-10-22,2018-10-21,COD,North Kivu,Mabalako,71,21,46,92,67,1,0,0,29,1,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22oct
2018-10-22,2018-10-21,COD,North Kivu,Masereka,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22oct
2018-10-22,2018-10-21,COD,North Kivu,Musienene,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22oct
2018-10-22,2018-10-21,COD,North Kivu,Oicha,2,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22oct
2018-10-22,2018-10-21,COD,Ituri,Komanda,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22oct
2018-10-22,2018-10-21,COD,Ituri,Mandima,9,2,1,11,3,3,0,0,3,3,0,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22oct
2018-10-22,2018-10-21,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22oct
2018-10-21,2018-10-20,COD,North Kivu,Beni,95,8,60,103,68,23,1,2,23,23,0,2,0,2,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,North Kivu,Butembo,16,2,7,18,9,4,0,0,5,4,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,North Kivu,Kalunguta,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,North Kivu,Lubero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,North Kivu,Mabalako,71,21,46,92,67,3,0,0,29,3,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,North Kivu,Masereka,4,0,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,North Kivu,Musienene,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,North Kivu,Oicha,2,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,Ituri,Komanda,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,Ituri,Mandima,9,2,1,11,3,0,0,0,3,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-20,2018-10-19,COD,North Kivu,Beni,93,8,59,101,67,24,4,2,21,24,0,6,0,6,4,4,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,North Kivu,Butembo,16,2,7,18,9,6,1,1,5,6,0,2,0,2,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,North Kivu,Kalunguta,2,0,1,2,1,2,0,0,1,2,0,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,North Kivu,Lubero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,North Kivu,Mabalako,71,21,46,92,67,4,0,0,29,4,0,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,North Kivu,Masereka,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,North Kivu,Musienene,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,North Kivu,Oicha,2,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,Ituri,Komanda,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,Ituri,Mandima,9,2,1,11,3,1,0,0,3,1,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-19,2018-10-18,COD,North Kivu,Beni,87,8,55,95,63,23,3,1,19,23,0,4,0,4,3,3,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,North Kivu,Butembo,14,2,6,16,8,7,0,0,4,7,0,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,North Kivu,Kalunguta,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,North Kivu,Lubero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,North Kivu,Mabalako,71,21,46,92,67,2,0,0,29,2,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,North Kivu,Masereka,4,0,1,4,1,3,0,0,0,3,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,North Kivu,Musienene,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,North Kivu,Oicha,2,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,Ituri,Komanda,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,Ituri,Mandima,9,2,1,11,3,3,0,0,3,3,0,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-18,2018-10-17,COD,North Kivu,Beni,83,8,52,91,60,27,2,0,18,27,0,3,0,3,2,2,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,North Kivu,Butembo,14,2,6,16,8,10,0,0,4,10,0,0,0,0,0,0,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,North Kivu,Kalunguta,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,North Kivu,Lubero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,North Kivu,Mabalako,71,21,46,92,67,3,0,0,29,3,0,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,North Kivu,Masereka,4,0,1,4,1,2,0,0,0,2,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,North Kivu,Musienene,0,1,0,1,1,2,0,0,0,2,0,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,North Kivu,Oicha,2,1,0,3,1,1,0,0,2,1,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,Ituri,Komanda,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,Ituri,Mandima,9,2,1,11,3,0,0,0,3,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-17,2018-10-16,COD,North Kivu,Beni,80,8,50,88,58,25,3,0,18,25,0,3,0,3,3,3,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,North Kivu,Butembo,14,2,6,16,8,4,0,0,4,4,0,1,0,1,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,North Kivu,Kalunguta,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,North Kivu,Lubero,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,North Kivu,Mabalako,71,21,46,92,67,1,0,0,29,1,0,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,North Kivu,Masereka,4,0,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,North Kivu,Musienene,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,North Kivu,Oicha,2,1,0,3,1,1,0,0,2,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,Ituri,Komanda,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
